Customer Order,Dist.Chl.Name,Material Group,FG Type,FG Type Desc.,Construction,Fabrication,Design Source,Business Source,Customer Group,Customer,Gender,Global Style,FG SKU,Cust.Color Code,Season,Season Year,Size,Order Qty,Sales Unit,FOB,Total FOB,SO Doc.Currency,Destination,Req.Delivery Date,RM In Date,Planned Cut Date,Original Ex.Factory Date,Revised Ex.Factory Date,Program Type,Program Type Desc.,Pack Qty
867572165,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7248S,TM7248S004,CAV/EB,SA24,2024,XL,2,PC,6.432999999999999,12.865999999999998,USD,Africa,2024-01-29,2023-11-07,2023-11-14,2023-12-22,2024-01-12,R01,REGULAR,25
867546923,Bulk,SINGLE,SING,Single,KNIT,COTTON,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,WOMENS,STK21567,STK21567002,LIBL,SS24,2024,10,100,PC,1.652,165.2,USD,SL ,2024-02-15,2023-11-10,2023-11-16,2023-12-13,2023-12-29,F01,FASHION,20
867554010,Bulk,PACKING,ML02,Multi 02 pack,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,INFANT,TI7714,TI7714005,DRK FST/PP,SA24,2024,6-7,6,PAC,8.141,48.846,USD,Africa,2024-03-29,2023-12-19,2023-12-26,2024-02-16,2024-03-29,R01,REGULAR,25
867545539,Bulk,SINGLE,SING,Single,WOVEN,COTTON,TECH PACK,REGULAR,Workwear,Calvin Klein,JUNIOR,QP801,QP801010,DN,FA23,2023,16,1097,PC,5.438999999999999,5966.582999999999,USD,SL ,2023-05-11,2023-03-13,2023-03-20,2023-05-09,2023-05-09,R01,REGULAR,10
867569589,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6917,TM6917001,CEN/BD,SA24,2024,S,115,PC,4.879,561.0849999999999,USD,Africa,2024-03-01,2023-12-27,2024-01-04,2024-03-01,2024-01-30,R01,REGULAR,25
867539578,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200385A,5200385A028,670,EA24,2024,152 CM,3,PC,7.1819999999999995,21.546,USD,SL ,2024-03-26,2024-03-01,2024-03-05,2024-03-26,2024-03-29,R01,REGULAR,20
867567732,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5110,TM5110003,LVSK/SRN,SS23,2023,L,180,PC,6.86,1234.8,USD,Africa,2023-10-10,2023-08-27,2023-09-04,2023-10-10,2023-11-10,R01,REGULAR,25
867556222,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3862,TJ3862019,DDTW,SS23,2023,JXS,10,PC,3.437,34.37,USD,Africa,2023-04-28,2023-02-24,2023-03-03,2023-04-20,2023-06-09,R01,REGULAR,10
867560705,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2402,TM2402183,BRTMG,SA24,2024,2XL,162,PC,3.5,567.0,USD,Africa,2023-10-27,2023-10-04,2023-10-11,2023-10-20,2023-11-10,R01,REGULAR,25
867547654,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2406,TF2406007,BG,SA24,2024,18,9,PC,3.36,30.24,USD,Africa,2024-02-02,2023-11-28,2023-12-05,2024-02-02,2024-01-19,R01,REGULAR,25
867555969,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3576,TJ3576010,INKBE,SS23,2023,JM,40,PC,3.891999999999999,155.67999999999998,USD,Africa,2023-06-06,2023-01-30,2023-02-06,2023-04-06,2023-05-12,R01,REGULAR,10
867548188,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2734,TF2734003,TRRED,SS23,2023,14,10,PC,4.906999999999999,49.06999999999999,USD,Africa,2023-05-12,2023-03-13,2023-03-20,2023-04-06,2023-06-09,R01,REGULAR,10
867547280,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2402,TF2402032,DKSLT,SS23,2023,18,1,PC,3.696,3.696,USD,Africa,2023-05-12,2023-02-28,2023-03-07,2023-04-20,2023-06-09,R01,REGULAR,10
867543201,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Luxury 1,Jockey,MENS,KS452ANFG3,KS452ANFG3008,606,SS24,2024,XL,1374,PC,3.0309999999999997,4164.593999999999,USD,Africa,2023-12-15,2023-10-27,2023-11-01,2023-11-30,2023-12-15,R01,REGULAR,36
867543473,Bulk,PACKING,ML03,Multi 03 pack,KNIT,COTTON,TECH PACK,REGULAR,Sustainable Brand,Levis,MENS,M3110450A,M3110450A124,1NB,AW23,2023,L,295,PAC,5.705,1682.975,USD,SL ,2023-07-07,2023-05-26,2023-05-10,2023-05-30,2023-07-24,R01,REGULAR,10
867567282,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4330,TM4330011,CRDBW,SS23,2023,M,85,PC,4.746,403.41,USD,Africa,2023-06-06,2023-03-19,2023-03-26,2023-04-20,2023-06-09,R01,REGULAR,10
867536507,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Clubs,Uniqlo,WOMENS,371H46W,371H46W001,001,SS24,2024,XS,90,PC,9.436,849.24,USD,Africa,2024-01-01,2023-11-24,2023-11-29,2023-12-29,2024-01-19,F01,FASHION,30
867574086,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7724,TM7724016,CAV/PP,SA24,2024,3XL,21,PC,4.662,97.902,USD,Africa,2024-03-29,2024-02-29,2024-03-06,2024-03-29,2024-03-29,R01,REGULAR,25
867549598,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF4082,TF4082002,TWHR,SS23,2023,12,25,PC,8.344,208.6,USD,Africa,2023-06-02,2023-04-21,2023-04-28,2023-05-26,2023-07-06,R01,REGULAR,10
867567672,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5090,TM5090007,BRWT,SS23,2023,4XL,10,PC,4.543,45.43,USD,Africa,2023-10-10,2023-08-27,2023-09-04,2023-10-10,2023-11-10,R01,REGULAR,25
867567154,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4232,TM4232029,TRBRW,SS23,2023,3XL,25,PC,4.731999999999999,118.29999999999998,USD,Africa,2023-05-12,2023-01-30,2023-02-06,2023-04-06,2023-05-12,R01,REGULAR,10
867544829,Bulk,SINGLE,SING,Single,KNIT,COTTON,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,BOYS,OM3R02755,OM3R02755044,NVY,SS24,2024,13-14Y,375,PC,1.3299999999999998,498.74999999999994,USD,SL ,2023-10-23,2023-09-09,2023-09-14,2023-10-23,2023-10-13,F01,FASHION,20
867564374,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499-1,TM3499-1016,BKR,SA24,2024,5XL,8,PC,7.35,58.8,USD,Africa,2023-10-27,2023-10-11,2023-10-18,2023-10-27,2023-11-10,R01,REGULAR,25
867573412,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7489R,TM7489R002,CAV/TMT,SA24,2024,M,129,PC,6.692,863.268,USD,Africa,2024-02-16,2023-12-19,2023-12-26,2024-02-16,2024-02-16,R01,REGULAR,25
867549777,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF4331,TF4331025,ZNFCV,SS23,2023,16,5,PC,7.994,39.97,USD,Africa,2023-05-12,2023-03-19,2023-03-26,2023-04-28,2023-06-09,R01,REGULAR,10
867574039,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7718,TM7718001,PNROS PINE,SA24,2024,S,21,PC,8.099,170.079,USD,Africa,2024-01-29,2023-11-07,2023-11-14,2023-12-22,2024-01-12,R01,REGULAR,25
867536364,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Clubs,Uniqlo,WOMENS,351L6IW,351L6IW003,A01,SS24,2024,M,4,PC,14.357,57.428,USD,Africa,2023-12-31,2023-11-28,2023-12-07,2023-12-31,2024-01-05,R01,REGULAR,20
867567620,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5075,TM5075002,LPBL,SS23,2023,M,112,PC,4.543,508.816,USD,Africa,2023-10-10,2023-08-27,2023-09-04,2023-10-10,2023-11-10,R01,REGULAR,25
867541522,Bulk,PACKING,ML03,Multi 03 pack,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,CM0166.1,CM0166.1005,*ONYX,SP23,2023,XS,2,PAC,6.447,12.894,USD,Africa,2023-07-21,2023-06-06,2023-05-22,2023-06-15,2023-08-09,R01,REGULAR,10
867540866,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Luxury 1,Jockey,MENS,9F35P32691,9F35P32691053,58,SP24,2024,L,3333,PC,2.03,6765.99,USD,Africa,2023-09-14,2023-09-01,2023-09-07,2023-09-14,2023-09-14,R01,REGULAR,36
867545449,Bulk,SINGLE,SING,Single,KNIT,COTTON,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,WOMENS,OMR02779,OMR02779030,_GRN_,SS24,2024,16,100,PC,1.4,140.0,USD,SL ,2024-02-15,2023-11-10,2023-11-15,2023-12-06,2023-12-29,F01,FASHION,20
867560093,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8550FCU,TJ8550FCU004,CV/DKS,SA24,2024,JL,24,PC,3.99,95.76,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867570912,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7125NS,TM7125NS002,BD/LB/VO,SA24,2024,M,42,PC,8.666,363.972,USD,Africa,2024-03-01,2023-12-27,2024-01-04,2024-03-01,2024-03-01,R01,REGULAR,25
867576253,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8541FCK,TM8541FCK009,TR/BC,SA24,2024,XS,42,PC,5.837999999999999,245.19599999999997,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867576836,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8544CA,TM8544CA003,BS/BF,SA24,2024,M,40,PC,9.716,388.64,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867540744,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F35P22691,9F35P22691081,BRGRB,FA23,2023,M,102,PC,2.59,264.18,USD,Africa,2023-05-19,2023-03-01,2023-03-08,2023-05-19,2023-05-19,R01,REGULAR,48
867564232,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499,TM3499219,CAV,SA24,2024,XL,192,PC,7.35,1411.1999999999998,USD,Africa,2024-03-29,2023-11-28,2023-12-05,2024-02-02,2024-03-29,R01,REGULAR,25
867550969,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF7094,TF7094014,PP/DRK FRS,SA24,2024,16,8,PC,4.361,34.888,USD,Africa,2024-03-29,2024-02-29,2024-03-06,2024-03-29,2024-03-29,R01,REGULAR,25
867577775,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8550FCT,TM8550FCT004,CV/DKS,SA24,2024,L,27,PC,4.431,119.637,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867551719,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF7717NS,TF7717NS001,PNROS PINE,SA24,2024,8,2,PC,8.029,16.058,USD,Africa,2024-01-30,2023-11-07,2023-11-14,2023-12-22,2024-01-30,R01,REGULAR,25
867536309,Bulk,SINGLE,SING,Single,WOVEN,SYNTHETIC,TECH PACK,REGULAR,Clubs,Uniqlo,MENS,341U7HW,341U7HW004,WQ1,SS24,2024,XL,43,PC,10.486,450.898,USD,Africa,2024-01-01,2023-11-14,2023-11-20,2023-12-15,2024-01-19,F01,FASHION,30
867573309,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7326,TM7326003,MICR CHP/C,SA24,2024,L,2,PC,4.452,8.904,USD,Africa,2024-03-29,2024-01-09,2024-01-16,2024-02-16,2024-03-29,R01,REGULAR,25
867573368,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7341,TM7341004,CAV/CYN BL,SA24,2024,XL,21,PC,4.781,100.401,USD,Africa,2024-03-29,2024-01-09,2024-01-16,2024-02-16,2024-03-29,R01,REGULAR,25
867553680,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8550CA,TF8550CA013,PEC/BP,SA24,2024,18,11,PC,4.2139999999999995,46.35399999999999,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867560311,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2397,TM2397118,CVR,AW23,2023,L,80,PC,8.302,664.16,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867548175,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2730,TF2730002,AQR/BCHLBT,SA24,2024,10,8,PC,4.662,37.296,USD,Africa,2024-02-09,2024-01-10,2024-01-17,2024-02-09,2024-02-09,R01,REGULAR,25
867563028,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3492-1,TM3492-1049,PECT,SA24,2024,S,79,PC,3.822,301.938,USD,Africa,2023-10-27,2023-09-20,2023-09-27,2023-10-15,2023-11-10,R01,REGULAR,25
867575429,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8537CA,TM8537CA001,BS/BF,SA24,2024,XS,17,PC,3.709999999999999,63.06999999999999,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867560591,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2402,TM2402069,AQURI,SS23,2023,M,30,PC,3.745,112.35,USD,Africa,2023-05-19,2023-05-14,2023-05-21,2023-05-11,2023-06-09,R01,REGULAR,10
867558412,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7258WP,TJ7258WP002,EB/PTGRN,SA24,2024,JS,31,PC,3.99,123.69,USD,Africa,2024-01-24,2023-11-07,2023-11-14,2023-12-22,2024-01-12,R01,REGULAR,25
867553233,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8545BRN,TF8545BRN012,DKS/CV,SA24,2024,16,20,PC,7.385,147.7,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867575702,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8537MT,TM8537MT001,BS/BF,SA24,2024,XS,16,PC,3.709999999999999,59.35999999999999,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867547613,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2405-UB,TF2405-UB024,CVR,AW23,2023,10,44,PC,6.272,275.968,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867553548,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8547FCZ,TF8547FCZ008,PEC/BP,SA24,2024,8,7,PC,7.385,51.695,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867540830,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F35P32691,9F35P32691017,RDMUL,FA23,2023,L,1600,PC,2.59,4144.0,USD,Africa,2023-05-25,2023-05-18,2023-05-25,2023-05-25,2023-06-30,R01,REGULAR,48
867565443,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3575,TM3575057,IBLUE,SS23,2023,2XL,1,PC,6.089999999999999,6.089999999999999,USD,Africa,2023-06-16,2023-05-15,2023-05-03,2023-05-26,2023-06-16,R01,REGULAR,10
867550257,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF6763-GEM,TF6763-GEM017,OCEN-CAVRN,SA24,2024,18,19,PC,7.370999999999999,140.04899999999998,USD,Africa,2024-03-16,2024-02-16,2024-02-16,2024-03-16,2024-03-16,R01,REGULAR,25
867553477,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8547CA,TF8547CA004,CV/DKS,SA24,2024,14,26,PC,7.385,192.01,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867555446,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3499,TJ3499003,AQR,SS23,2023,JS,2,PC,6.972,13.944,USD,Africa,2023-05-12,2023-03-13,2023-03-20,2023-04-06,2023-06-09,R01,REGULAR,10
867560202,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2397,TM2397009,PECT,SS23,2023,L,284,PC,7.930999999999999,2252.4039999999995,USD,Africa,2023-05-05,2023-02-23,2023-03-02,2023-04-20,2023-06-09,R01,REGULAR,10
867560968,Bulk,SINGLE,SING,Single,WOVEN,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2403,TM2403048,BTCG,SS23,2023,XL,34,PC,5.712,194.208,USD,Africa,2023-06-06,2023-03-28,2023-04-04,2023-06-09,2023-06-09,R01,REGULAR,10
867550545,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF6898NS,TF6898NS010,CAV,SA24,2024,12,13,PC,3.766,48.95799999999999,USD,Africa,2024-03-01,2023-12-27,2024-01-04,2024-03-01,2024-01-12,R01,REGULAR,25
867559573,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8542FCK,TJ8542FCK002,DKSLT,SA24,2024,JS,25,PC,5.922000000000001,148.05,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867569122,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6810,TM6810039,CAV/DLIA P,SA24,2024,M,11,PC,5.018999999999999,55.20899999999999,USD,Africa,2024-04-01,2024-02-20,2024-02-27,2024-03-29,2024-03-29,R01,REGULAR,25
867574521,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8160WP,TM8160WP006,CAV/EBNYLW,SA24,2024,3XL,2,PC,4.6339999999999995,9.268,USD,Africa,2024-03-29,2024-02-29,2024-03-08,2024-03-29,2024-03-29,R01,REGULAR,25
867556262,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3955,TJ3955035,BLUB_,SS23,2023,JXL,51,PC,4.158,212.058,USD,Africa,2023-05-12,2023-01-15,2023-01-22,2023-04-06,2023-06-09,R01,REGULAR,10
867571889,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7227,TM7227008,CAV/TMATO,SA24,2024,5XL,10,PC,8.673,86.73,USD,Africa,2024-03-08,2024-01-05,2024-01-04,2024-03-08,2024-03-08,R01,REGULAR,25
867573726,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7681,TM7681004,BDC,SA24,2024,XL,11,PC,7.013999999999999,77.154,USD,Africa,2024-03-01,2023-12-27,2024-01-04,2024-03-01,2024-03-01,R01,REGULAR,25
867546065,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,LADIES,SGV20266,SGV20266005,429,SS24,2024,16,1,PC,4.619999999999999,4.619999999999999,USD,SL ,2023-12-08,2023-10-20,2023-10-27,2023-11-24,2023-12-08,R01,REGULAR,25
867554717,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ2721-UB,TJ2721-UB003,BWAI,SP23,2023,JS,40,PC,3.906,156.23999999999998,USD,Africa,2023-08-10,2023-07-06,2023-08-17,2023-08-10,2023-08-10,R01,REGULAR,0
867545526,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,WOMENS,OMR03057,OMR03057012,GRYML_004,SS24,2024,10,200,PC,2.625,525.0,USD,SL ,2024-02-15,2023-11-10,2023-11-15,2023-12-13,2023-12-29,F01,FASHION,20
867560523,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2402,TM2402001,DKSLT,SS23,2023,2XL,66,PC,3.745,247.17,USD,Africa,2023-05-12,2023-05-10,2023-05-10,2023-04-20,2023-06-09,R01,REGULAR,10
867551643,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF7715,TF7715002,EGRN/PNROS,SA24,2024,10,4,PC,4.858,19.432,USD,Africa,2024-01-29,2023-11-07,2023-11-14,2023-12-22,2024-01-12,R01,REGULAR,25
867562487,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2737,TM2737007,SWVBL,SP23,2023,3XL,30,PC,4.199999999999999,125.99999999999996,USD,Africa,2023-08-10,2023-07-06,2023-08-17,2023-08-10,2023-08-10,R01,REGULAR,0
867554020,Bulk,PACKING,ML02,Multi 02 pack,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,INFANT,TI8161,TI8161003,ELYE/EBNY,SA24,2024,4-5,20,PAC,8.161999999999999,163.23999999999998,USD,Africa,2024-03-29,2024-02-29,2024-03-08,2024-03-29,2024-03-29,R01,REGULAR,25
867555551,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3499CFAINS,TJ3499CFAINS004,CAV,SS23,2023,JXL,26,PC,6.888,179.088,USD,Africa,2023-05-12,2023-02-10,2023-02-17,2023-03-06,2023-05-12,R01,REGULAR,10
867540469,Bulk,PACKING,ML04,Multi 04 pack,KNIT,SYNTHETIC,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F21X10954,9F21X10954002,401,SP24,2024,L,3200,PAC,5.3549999999999995,17136.0,USD,Africa,2023-09-15,2023-07-28,2023-08-02,2023-09-15,2023-09-15,R01,REGULAR,24
867537340,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200120B,5200120B016,4502,EA24,2024,128 CM,1,PC,6.313999999999999,6.313999999999999,USD,SL ,2024-03-26,2024-03-01,2024-03-05,2024-03-26,2024-03-22,R01,REGULAR,20
867556061,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3657,TJ3657002,CAV,SS23,2023,JM,16,PC,6.845999999999999,109.536,USD,Africa,2023-04-28,2023-02-24,2023-03-03,2023-03-29,2023-06-09,R01,REGULAR,10
867559520,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8542BRN,TJ8542BRN003,AQR,SA24,2024,JM,24,PC,5.922000000000001,142.128,USD,Africa,2024-03-29,2023-12-19,2023-12-26,2024-02-16,2024-03-29,R01,REGULAR,25
867548607,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3493,TF3493029,AQRS,SA24,2024,6,16,PC,3.962,63.392,USD,Africa,2024-02-09,2023-11-28,2023-12-05,2024-02-02,2024-02-09,R01,REGULAR,25
867548551,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3492PFAI,TF3492PFAI001,BTGDN,SS23,2023,10,75,PC,4.319,323.925,USD,Africa,2023-04-07,2023-02-10,2023-02-17,2023-03-30,2023-04-28,R01,REGULAR,10
867547599,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2405-UB,TF2405-UB010,BRTWH,SP23,2023,16,10,PC,6.3,63.0,USD,Africa,2023-08-14,2023-07-06,2023-08-17,2023-08-10,2023-08-10,R01,REGULAR,10
867553836,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF9568,TF9568049,STW,SA24,2024,18,9,PC,6.327999999999999,56.952,USD,Africa,2024-03-29,2023-11-28,2023-12-05,2024-02-02,2024-03-29,R01,REGULAR,25
